,每日PnL,净值,资金占用比例,杠杆倍数
2014-12-23,-181440.0000000002,1.3133439999999998,0.10594787047414843,1.39146
2014-12-24,-113400.0,1.290664,0.10605238853799284,1.36878
2014-12-25,256200.0,1.341904,0.10582128080697278,1.42002
2014-12-26,214200.0,1.384744,0.10564118710750868,1.46286
2014-12-29,-17640.00000000019,1.3812159999999998,0.10565559622825106,1.459332
2014-12-30,16800.0,1.3845759999999998,0.10564187159101415,1.462692
2014-12-31,232259.9999999998,1.4310279999999997,0.10545873316245385,1.5091439999999998
2015-01-05,164220.00000000058,1.4638719999999998,0.10533625890788266,1.541988
2015-01-06,-30659.99999999981,1.4577399999999998,0.10535870594207473,1.535856
2015-01-07,13439.999999999236,1.4604279999999998,0.10534884294193211,1.538544
2015-01-08,-212519.99999999962,1.4179239999999997,0.10550918102803819,1.49604
2015-01-09,-71400.0,1.403644,0.10556522879020608,1.48176
2015-01-12,20159.99999999981,1.4076759999999997,0.10554928833055335,1.485792
2015-01-13,-16800.0,1.4043159999999997,0.10556256569034321,1.482432
2015-01-14,-53340.00000000019,1.3936479999999998,0.10560514563218262,1.4717639999999999
2015-01-15,293580.00000000035,1.4523639999999998,0.10652370893247148,1.547112
2015-01-16,-34440.00000000019,1.4454759999999998,0.10655479579045243,1.5402239999999998
2015-01-19,-737100.0,1.2980559999999999,0.10729922283784368,1.3928039999999997
2015-01-20,-27719.99999999962,1.2925119999999999,0.0,0.0
2015-01-21,0.0,1.2925119999999999,0.0,0.0
2015-01-22,0.0,1.2925119999999999,0.0,0.0
2015-01-23,0.0,1.2925119999999999,0.0,0.0
2015-01-26,0.0,1.2925119999999999,0.0,0.0
2015-01-27,-97200.00000000028,1.273072,0.0842356127540312,1.07238
2015-01-28,-76500.0,1.257772,0.08404384896467723,1.05708
2015-01-29,-45000.0,1.2487719999999998,0.08392885170391394,1.04808
2015-01-30,19200.000000000276,1.2526119999999998,0.0,0.0
2015-02-02,0.0,1.2526119999999998,0.0,0.0
2015-02-03,0.0,1.2526119999999998,0.0,0.0
2015-02-04,0.0,1.2526119999999998,0.0,0.0
2015-02-05,0.0,1.2526119999999998,0.0,0.0
2015-02-06,25200.000000000273,1.257652,0.07978200646919816,1.00338
2015-02-09,-47399.99999999986,1.248172,0.08114747006021605,1.01286
2015-02-10,-91800.00000000041,1.229812,0.0838518407691582,1.03122
2015-02-11,-14399.999999999864,1.226932,0.08428339956900627,1.0341
2015-02-12,600.0000000001382,1.227052,0.08532645723245633,1.047
2015-02-13,-15000.0,1.224052,0.08578066944868355,1.05
2015-02-16,-67200.00000000028,1.210612,0.08784317353536888,1.06344
2015-02-17,-2699.999999999589,1.210072,0.0,0.0
2015-02-25,0.0,1.210072,0.0,0.0
2015-02-26,0.0,1.210072,0.0,0.0
2015-02-27,-41400.000000000546,1.201792,0.08954627755884546,1.07616
2015-03-02,28500.0,1.207492,0.08959562465010121,1.08186
2015-03-03,-99899.99999999987,1.187512,0.08942057006581829,1.06188
2015-03-04,-9600.000000000136,1.185592,0.08940343727015702,1.05996
2015-03-05,-39899.99999999986,1.1776119999999999,0.08933163045213534,1.05198
2015-03-06,-24600.00000000014,1.1726919999999998,0.08928687157412177,1.04706
2015-03-09,-28500.0,1.166992,0.0,0.0
2015-03-10,0.0,1.166992,0.0,0.0
2015-03-11,0.0,1.166992,0.0,0.0
2015-03-12,0.0,1.166992,0.0,0.0
2015-03-13,19200.000000000273,1.1708319999999999,0.09282629788048158,1.08684
2015-03-16,136500.0,1.198132,0.0929897540504719,1.11414
2015-03-17,76799.99999999972,1.213492,0.09307848753844278,1.1295
2015-03-18,72000.0,1.227892,0.09315965899281044,1.1439
2015-03-19,-5999.999999999996,1.226692,0.09427305305651296,1.15644
2015-03-20,96299.99999999972,1.245952,0.09436158054242862,1.1757
2015-03-23,112799.99999999972,1.2685119999999999,0.0944618576726117,1.19826
2015-03-24,-45899.99999999986,1.259332,0.09442148694704813,1.18908
2015-03-25,-17699.999999999593,1.255792,0.09440576146368189,1.18554
2015-03-26,-26700.000000000273,1.250452,0.09438187151526008,1.1802
2015-03-27,77399.99999999987,1.2659319999999998,0.09445057080475099,1.19568
2015-03-30,232500.00000000067,1.312432,0.09464718934009533,1.24218
2015-03-31,-157200.00000000026,1.280992,0.09451581274512252,1.21074
2015-04-01,130500.0,1.307092,0.09462532094144865,1.23684
2015-04-02,-24900.000000000546,1.302112,0.09460476518148977,1.23186
2015-04-03,149700.00000000026,1.332052,0.09472603171647953,1.2618
2015-04-07,50700.00000000028,1.3421919999999998,0.09476587552302503,1.27194
2015-04-08,11700.000000000273,1.344532,0.0947749849018097,1.27428
2015-04-09,-32100.00000000082,1.3381119999999997,0.09474991629998088,1.26786
2015-04-10,226200.00000000026,1.383352,0.0949216106963376,1.3131
2015-04-13,66000.0,1.3965519999999998,0.09496961087020034,1.3263
2015-04-14,-6599.999999999454,1.395232,0.09496485172358432,1.32498
2015-04-15,-51300.00000000109,1.3849719999999996,0.09492755088189511,1.31472
2015-04-16,208200.00000000026,1.4266119999999998,0.0950756057007792,1.35636
2015-04-17,57599.99999999946,1.4381319999999997,0.09604959767253635,1.38132
2015-04-20,-132000.0,1.4117319999999998,0.095975723437593,1.35492
2015-04-21,153600.00000000081,1.4424519999999998,0.09606142873385042,1.38564
2015-04-22,213299.99999999974,1.4851119999999998,0.09617456461196194,1.4283
2015-04-23,-67500.0,1.471612,0.09613947154548891,1.4148
2015-04-24,9000.0,1.4734119999999997,0.09614418777639928,1.4166
2015-04-27,123000.0,1.4980119999999997,0.09620750701596517,1.4412
2015-04-28,-124500.0,1.4731119999999998,0.09614340253829988,1.4163
2015-04-29,75000.0,1.4881119999999999,0.09618227660283636,1.4313
2015-04-30,-4799.999999999727,1.487152,0.09617981215101079,1.43034
2015-05-04,-15299.999999999727,1.484092,0.09617193543257425,1.42728
2015-05-05,-209400.00000000055,1.4422119999999998,0.09606077331210668,1.3854
2015-05-06,-54000.0,1.431412,0.09603105185648855,1.3746
2015-05-07,-118200.00000000028,1.4077719999999998,0.09596440332667507,1.35096
2015-05-08,57299.99999999972,1.4192319999999998,0.09599698992130956,1.36242
2015-05-11,174900.00000000055,1.4542119999999998,0.09609327938429885,1.3974
2015-05-12,69000.0,1.4680119999999999,0.09613000438688513,1.4112
2015-05-13,-79500.0,1.4521119999999998,0.09613308064391728,1.39596
2015-05-14,16200.000000000273,1.455352,0.09614168943320929,1.3992
2015-05-15,-151500.0,1.425052,0.09605965256004693,1.3689
2015-05-18,-39299.99999999972,1.417192,0.096037798689239,1.36104
2015-05-19,16500.0,1.4204919999999999,0.0,0.0
2015-05-20,-4500.0,1.419592,0.06054556520465035,0.8595
2015-05-21,105120.00000000016,1.440616,0.061121353643163755,0.880524
2015-05-22,117900.0,1.464196,0.061747470967001686,0.904104
2015-05-25,120239.9999999995,1.488244,0.062365579837714784,0.928152
2015-05-26,106020.00000000016,1.509448,0.06289425008347423,0.949356
2015-05-27,14220.000000000164,1.512292,0.06296403075596511,0.9522
2015-05-28,-312120.0000000002,1.449868,0.06136944880499466,0.889776
2015-05-29,-41579.99999999984,1.441552,0.06114659755596746,0.88146
2015-06-01,316800.0,1.504912,0.06278240853950265,0.94482
2015-06-02,13679.999999999836,1.5076479999999999,0.06284994905972748,0.947556
2015-06-03,-73439.9999999995,1.49296,0.06248446040081449,0.932868
2015-06-04,61019.999999999345,1.505164,0.06278863964325482,0.945072
2015-06-05,-18000.0,1.501564,0.06269942539911719,0.941472
2015-06-08,94500.0,1.520464,0.06316308705763504,0.960372
2015-06-09,-76500.0,1.505164,0.06278863964325482,0.945072
2015-06-10,2160.000000000491,1.5055960000000002,0.06279931668256292,0.945504
2015-06-11,42120.00000000016,1.51402,0.06300630110566571,0.953928
2015-06-12,55800.0,1.52518,0.06327699025688771,0.965088
2015-06-15,-145620.00000000017,1.496056,0.0625620966060094,0.935964
2015-06-16,-117540.00000000032,1.472548,0.06196443171971304,0.912456
2015-06-17,40140.00000000033,1.4805760000000001,0.06217066871271721,0.920484
2015-06-18,-152820.00000000017,1.450012,0.061323630425127514,0.8892
2015-06-19,-5400.0,1.448932,0.0,0.0
2015-06-23,-160560.00000000023,1.41682,0.08013664403382222,1.135392
2015-06-24,-152879.99999999956,1.386244,0.08410986810402786,1.165968
2015-06-25,325200.0,1.451284,0.07585889460643128,1.100928
2015-06-26,449760.00000000023,1.541236,0.06559514571421898,1.010976
2015-06-29,237839.99999999977,1.588804,0.06063730957374226,0.963408
2015-06-30,-440639.99999999977,1.500676,0.07007082141648163,1.051536
2015-07-01,386879.99999999953,1.578052,0.06173180604948379,0.97416
2015-07-02,-85200.0,1.5610119999999998,0.06349726971989965,0.9912
2015-07-03,237839.99999999977,1.60858,0.05866242275796044,0.943632
2015-07-06,-130559.99999999968,1.582468,0.06128048086912342,0.969744
2015-07-07,412559.99999999965,1.66498,0.05328784730146909,0.887232
2015-07-08,280080.0000000001,1.720996,0.048298543401611625,0.831216
2015-07-09,-415919.9999999999,1.6378119999999998,0.055830583730000764,0.9144
2015-07-10,-427920.00000000047,1.5522279999999997,0.06442249463352034,0.999984
2015-07-13,97440.00000000032,1.571716,0.062383789437786476,0.980496
2015-07-14,100560.00000000022,1.5918279999999998,0.06033214643793174,0.960384
2015-07-15,171839.99999999977,1.6261959999999998,0.056943689444568804,0.926016
2015-07-16,-179519.99999999988,1.5902919999999998,0.06048700490224437,0.96192
2015-07-17,-250080.00000000012,1.540276,0.06373507085743076,0.981696
2015-07-20,168480.00000000012,1.573972,0.060229788077551576,0.948
2015-07-21,-22800.0,1.5694119999999998,0.06069534322408648,0.95256
2015-07-22,28560.00000000022,1.5751239999999997,0.06011260065874179,0.946848
2015-07-23,-286320.00000000047,1.5178599999999998,0.06615313665291926,1.004112
2015-07-24,205920.00000000044,1.5590439999999997,0.06176400409481709,0.962928
2015-07-27,437279.99999999953,1.6464999999999996,0.05317169754023688,0.875472
2015-07-28,-7439.999999999782,1.6450119999999997,0.05331024940851496,0.87696
2015-07-29,-200880.00000000012,1.6048359999999997,0.05714826935587189,0.917136
2015-07-30,201119.99999999988,1.6450599999999997,0.05330577608111559,0.876912
2015-07-31,-47519.99999999989,1.6355559999999998,0.054196615707441394,0.886416
2015-08-03,66240.00000000032,1.6488039999999997,0.052957659006164476,0.873168
2015-08-04,-239280.00000000012,1.6009479999999998,0.05752991352623571,0.921024
2015-08-05,90000.0,1.6189479999999998,0.0557784437795408,0.903024
2015-08-06,-5040.000000000327,1.6179399999999997,0.055875496001087814,0.904032
2015-08-07,-105359.99999999968,1.5968679999999997,0.057932402678242664,0.925104
2015-08-10,-213840.00000000032,1.5540999999999996,0.062278617849559244,0.967872
2015-08-11,-16559.999999999673,1.5507879999999998,0.0,0.0
2015-08-12,0.0,1.5507879999999998,0.0,0.0
2015-08-13,0.0,1.5507879999999998,0.0,0.0
2015-08-14,0.0,1.5507879999999998,0.0,0.0
2015-08-17,0.0,1.5507879999999998,0.0,0.0
2015-08-18,0.0,1.5507879999999998,0.0,0.0
2015-08-19,0.0,1.5507879999999998,0.0,0.0
2015-08-20,0.0,1.5507879999999998,0.0,0.0
2015-08-21,166500.0,1.584088,0.06570089540480076,1.04076
2015-08-24,505500.0,1.6851879999999997,0.05575995081854369,0.93966
2015-08-25,465899.9999999999,1.778368,0.047598697232518805,0.84648
2015-08-26,108000.0,1.7999679999999998,0.04582748137744671,0.82488
2015-08-27,-421800.0000000004,1.7156079999999996,0.05299812078283618,0.90924
2015-08-28,-236399.99999999985,1.6683279999999998,0.05733404941953862,0.95652
2015-08-31,177300.0000000004,1.7037879999999999,0.05405954261915215,0.92106
2015-09-01,106799.99999999972,1.7251479999999997,0.05215204724464221,0.8997
2015-09-02,49799.99999999972,1.7351079999999997,0.0512786523951247,0.88974
2015-09-07,-195599.99999999945,1.6959879999999998,0.054768076189218334,0.92886
2015-09-08,-362700.0000000003,1.6234479999999998,0.06168352789864537,1.0014
2015-09-09,14700.000000000273,1.6263879999999997,0.06139125473134333,0.99846
2015-09-10,47399.99999999986,1.6358679999999999,0.06045597811070332,0.98898
2015-09-11,-22200.000000000273,1.6314279999999997,0.06089266581179189,0.99342
2015-09-14,271200.0000000003,1.6856679999999997,0.05571559761471418,0.93918
2015-09-15,-17399.99999999986,1.6821879999999996,0.056037731811188776,0.94266
2015-09-16,-243900.00000000055,1.6334079999999997,0.06069763341430924,0.99144
2015-09-17,96300.00000000041,1.6526679999999998,0.058824881948461534,0.97218
2015-09-18,-59100.00000000013,1.6408479999999996,0.057391056331847934,0.9417
2015-09-21,-139799.99999999974,1.6128879999999999,0.06011948752796227,0.96966
2015-09-22,-900.0000000005457,1.6127079999999996,0.06013735902593651,0.96984
2015-09-23,107700.00000000028,1.634248,0.058026688727781835,0.9483
2015-09-24,-39000.0,1.626448,0.05878454152853335,0.9561
2015-09-25,103500.0,1.6471479999999998,0.05678906813473957,0.9354
2015-09-28,-48000.0,1.6375479999999998,0.05770823206403721,0.945
2015-09-29,100799.99999999972,1.6577079999999997,0.05579028393420314,0.92484
2015-09-30,-57899.99999999986,1.6461279999999996,0.056886220269626676,0.93642
2015-10-08,-140100.00000000015,1.6181079999999999,0.05960294368484676,0.96444
2015-10-09,-39899.99999999987,1.6101279999999996,0.0,0.0
2015-10-12,0.0,1.6101279999999996,0.0,0.0
2015-10-13,-7799.999999999727,1.6085679999999998,0.0636864590119908,1.02444
2015-10-14,-56700.00000000028,1.5972279999999999,0.06342864011900619,1.0131
2015-10-15,175200.00000000026,1.6322679999999998,0.06421371980581621,1.04814
2015-10-16,44699.999999999585,1.6412079999999998,0.06281836305940504,1.03098
2015-10-19,-82799.99999999972,1.6246479999999996,0.062439371482314945,1.01442
2015-10-20,127799.99999999972,1.6502079999999997,0.06302114642517793,1.03998
2015-10-21,-185699.9999999996,1.6130679999999997,0.062169728740511875,1.00284
2015-10-22,93299.99999999972,1.6317279999999998,0.06260234548895406,1.0215
2015-10-23,107700.00000000028,1.6532679999999997,0.0630895898305659,1.04304
2015-10-26,-9900.000000000546,1.6512879999999996,0.06304533188638203,1.04106
2015-10-27,12600.000000000136,1.6538079999999997,0.06310164178671286,1.04358
2015-10-28,-98399.99999999987,1.6341279999999996,0.06265727042190086,1.0239
2015-10-29,40500.0,1.6422279999999998,0.06284145685008417,1.032
2015-10-30,-1200.0000000002728,1.6419879999999996,0.06283602559823825,1.03176
2015-11-02,-54299.99999999972,1.6311279999999997,0.06258858900098584,1.0209
2015-11-03,-39600.00000000014,1.6232079999999998,0.06240605024125068,1.01298
2015-11-04,321899.9999999999,1.6875879999999999,0.06384022640597115,1.07736
2015-11-05,70800.00000000041,1.7017479999999998,0.0641411066738436,1.09152
2015-11-06,171899.99999999985,1.736128,0.06485120912743761,1.1259
2015-11-09,33600.00000000014,1.742848,0.06498673435663925,1.13262
2015-11-10,899.9999999998636,1.7430279999999998,0.06499035012633188,1.1328
2015-11-11,45000.0,1.7520279999999997,0.06517019134397395,1.1418
2015-11-12,-73799.99999999972,1.7372679999999998,0.06487427385987654,1.12704
2015-11-13,-51900.000000000546,1.7268879999999998,0.06466313970564391,1.11666
2015-11-16,17400.000000000553,1.730368,0.06328133668676258,1.095
2015-11-17,-66600.00000000013,1.717048,0.06299649165311628,1.08168
2015-11-18,-14100.000000000136,1.7142279999999999,0.06293561883250069,1.07886
2015-11-19,138900.00000000055,1.742008,0.06352668874080945,1.10664
2015-11-20,-66000.0,1.728808,0.06324820338637951,1.09344
2015-11-23,-38400.000000000546,1.7211279999999998,0.06308420989025802,1.08576
2015-11-24,54600.00000000014,1.7320479999999998,0.06331695195514211,1.09668
2015-11-25,59100.00000000014,1.743868,0.06356559097362874,1.1085
2015-11-26,-49500.0,1.733968,0.06335757061260647,1.0986
2015-11-27,-261899.99999999985,1.6815879999999999,0.06221619088623373,1.04622
2015-11-30,-300.0000000004093,1.6815279999999997,0.0,0.0
2015-12-01,0.0,1.6815279999999997,0.0,0.0
2015-12-02,0.0,1.6815279999999997,0.0,0.0
2015-12-03,0.0,1.6815279999999997,0.0,0.0
2015-12-04,0.0,1.6815279999999997,0.0,0.0
2015-12-07,0.0,1.6815279999999997,0.0,0.0
2015-12-08,0.0,1.6815279999999997,0.0,0.0
2015-12-09,0.0,1.6815279999999997,0.0,0.0
2015-12-10,0.0,1.6815279999999997,0.0,0.0
2015-12-11,0.0,1.6815279999999997,0.0,0.0
2015-12-14,0.0,1.6815279999999997,0.0,0.0
2015-12-15,0.0,1.6815279999999997,0.0,0.0
2015-12-16,0.0,1.6815279999999997,0.0,0.0
2015-12-17,0.0,1.6815279999999997,0.0,0.0
2015-12-18,21360.00000000022,1.6858,0.052743623205599714,0.889152
2015-12-21,114479.99999999956,1.7086959999999998,0.05337684409631673,0.912048
2015-12-22,22560.00000000022,1.7132079999999998,0.05349963343622025,0.91656
2015-12-23,-16800.0,1.7098479999999996,0.0534082561724785,0.9132
2015-12-24,-35760.00000000022,1.7026959999999998,0.05321255232877743,0.906048
2015-12-25,37920.00000000044,1.7102799999999998,0.05342002479126225,0.913632
2015-12-28,-191040.00000000032,1.6720719999999996,0.05235564018774312,0.875424
2015-12-29,16080.00000000011,1.6752879999999997,0.0,0.0
2015-12-30,0.0,1.6752879999999997,0.0,0.0
2015-12-31,0.0,1.6752879999999997,0.0,0.0
2016-01-04,0.0,1.6752879999999997,0.0,0.0
2016-01-05,24299.999999999727,1.6801479999999995,0.06086606656080299,1.02264
2016-01-06,-84299.99999999972,1.6632879999999997,0.06249669329665099,1.0395
2016-01-07,329700.0000000003,1.7292279999999998,0.05630026809651475,0.97356
2016-01-08,-95700.00000000028,1.7100879999999998,0.05804964422883502,0.9927
2016-01-11,235799.99999999974,1.7572479999999997,0.053807999781476504,0.94554
2016-01-12,-67199.99999999959,1.7438079999999996,0.054993439644731544,0.95898
2016-01-13,65699.99999999959,1.7569479999999995,0.05383426259627491,0.94584
2016-01-14,-77699.99999999959,1.7414079999999998,0.05520705084621181,0.96138
2016-01-15,149100.00000000015,1.7712279999999998,0.05128306463086628,0.90834
2016-01-18,-21299.999999999727,1.7669679999999999,0.051647794413933926,0.9126
2016-01-19,-138000.0,1.7393679999999998,0.05405411620772602,0.9402
2016-01-20,90000.0,1.7573679999999998,0.052476203049105254,0.9222
2016-01-21,94500.0,1.776268,0.05085381260035085,0.9033
2016-01-22,-46500.0,1.7669679999999999,0.051647794413933926,0.9126
2016-01-25,-3299.999999999727,1.766308,0.0517044592449335,0.91326
2016-01-26,217799.99999999974,1.8098679999999998,0.048053228191227204,0.8697
2016-01-27,47100.00000000014,1.8192879999999998,0.047286630813812874,0.86028
2016-01-28,76199.99999999959,1.8345279999999997,0.046063074534703215,0.84504
2016-01-29,-130500.0,1.8084279999999997,0.04817111878382773,0.87114
2016-02-01,30000.0,1.8144279999999997,0.04768114248677821,0.86514
2016-02-02,-97500.0,1.7949279999999996,0.04928554237273028,0.88464
2016-02-03,14100.000000000136,1.7977479999999997,0.049051368712411315,0.88182
2016-02-04,-59100.00000000014,1.7859279999999997,0.05003785146993609,0.89364
2016-02-05,62400.000000000546,1.7984079999999998,0.04899666816428753,0.88116
2016-02-15,11099.999999999454,1.8006279999999997,0.04881296969723897,0.87894
2016-02-16,-130199.99999999959,1.7745879999999998,0.05099662569565443,0.90498
2016-02-17,-43200.00000000028,1.7659479999999999,0.05075687392833765,0.89634
2016-02-18,9000.0,1.7677479999999997,0.05060336654319508,0.89454
2016-02-19,1500.0,1.7680479999999998,0.05057781236708507,0.89424
2016-02-22,-91799.99999999972,1.749688,0.05215787043175698,0.9126
2016-02-23,38280.00000000004,1.7573439999999998,0.054750122912759255,0.962148
2016-02-24,-29339.999999999916,1.7514759999999998,0.05526858489639595,0.968016
2016-02-25,241439.9999999997,1.7997639999999997,0.05089733987345008,0.916032
2016-02-26,-57679.999999999745,1.7882279999999997,0.05979049651386736,1.025848
2016-02-29,154560.00000000012,1.81914,0.056924568752267556,0.994936
2016-03-01,-126919.9999999998,1.7937559999999997,0.059213137126788704,1.02032
2016-03-02,-254720.00000000017,1.7428119999999998,0.06403251756356967,1.071264
2016-03-03,-13520.000000000164,1.7401079999999998,0.061831196684343726,0.896608
2016-03-04,0.0,1.7401079999999998,0.0,0.0
2016-03-07,-28800.0,1.7343479999999998,0.0582582042358281,1.0104
2016-03-08,-9959.9999999994,1.7323559999999998,0.057683755532927414,0.999288
2016-03-09,-70380.00000000025,1.7182799999999998,0.05733710454640687,0.985212
2016-03-10,-67560.00000000015,1.7047679999999998,0.05699895821601532,0.9717
2016-03-11,12660.000000000287,1.7073,0.057062730627306275,0.974232
2016-03-14,55139.99999999992,1.7183279999999999,0.05733829629733089,0.98526
2016-03-15,21959.999999999538,1.7227199999999998,0.05744706046252438,0.989652
2016-03-16,47040.000000000466,1.732128,0.05767818544587929,0.99906
2016-03-17,73499.99999999985,1.7468279999999998,0.05803433423325021,1.01376
2016-03-18,41400.0,1.755108,0.057603292788819836,1.011
2016-03-21,136619.99999999988,1.782432,0.058253218075079445,1.038324
2016-03-22,-21220.000000000164,1.7781879999999999,0.06672617293559512,1.139144
2016-03-23,4680.000000000382,1.779124,0.06675608895164137,1.14008
2016-03-24,-96040.00000000015,1.759916,0.06634516647385443,1.120872
2016-03-25,36439.99999999978,1.767204,0.06651429037055144,1.12816
2016-03-28,-58559.99999999949,1.755492,0.06626655091564074,1.116448
2016-03-29,-38480.00000000029,1.7477960000000001,0.06608679731501846,1.108752
2016-03-30,159919.99999999988,1.7797800000000001,0.06680052590769645,1.140736
2016-03-31,5000.000000000182,1.78078,0.06681880973505992,1.141736
2016-04-01,18399.999999999727,1.78446,0.06689082411485828,1.145416
2016-04-05,60319.999999999985,1.7965239999999998,0.06718547595245039,1.15748
2016-04-06,-2040.0000000000546,1.796116,0.06719272029200786,1.157072
2016-04-07,-63519.99999999943,1.783412,0.06692878594514336,1.144368
2016-04-08,-41960.00000000058,1.77502,0.06675359150882808,1.135976
2016-04-11,69800.00000000036,1.78898,0.06706793815470267,1.149936
2016-04-12,80.00000000020009,1.788996,0.06706948478364401,1.149952
2016-04-13,65199.999999999636,1.8020359999999997,0.0673371675149664,1.162992
2016-04-14,36639.999999999694,1.809364,0.06750270260710393,1.17032
2016-04-15,4840.000000000509,1.8103319999999998,0.06674647523216737,1.158616
2016-04-18,-79719.99999999988,1.7943879999999999,0.06639687737546172,1.142672
2016-04-19,8719.99999999989,1.796132,0.06643369195582507,1.144416
2016-04-20,-147359.99999999994,1.76666,0.06573271597251311,1.114944
2016-04-21,2559.9999999998545,1.767172,0.0,0.0
2016-04-22,0.0,1.767172,0.0,0.0
2016-04-25,0.0,1.767172,0.0,0.0
2016-04-26,0.0,1.767172,0.0,0.0
2016-04-27,0.0,1.767172,0.0,0.0
2016-04-28,0.0,1.767172,0.0,0.0
2016-04-29,0.0,1.767172,0.0,0.0
2016-05-03,0.0,1.767172,0.0,0.0
2016-05-04,0.0,1.767172,0.0,0.0
2016-05-05,0.0,1.767172,0.0,0.0
2016-05-06,0.0,1.767172,0.0,0.0
2016-05-09,65100.000000000546,1.780192,0.05508956337293955,0.9807
2016-05-10,-4100.000000000273,1.779372,0.06355500704743022,1.08568
2016-05-11,-16080.0000000002,1.7761559999999998,0.06384682426543614,1.088896
2016-05-12,-20679.999999999745,1.77202,0.06424261577183102,1.093032
2016-05-13,4680.0000000002,1.772956,0.06415103364099278,1.092096
2016-05-16,-36760.000000000495,1.765604,0.06488576147312762,1.099448
2016-05-17,1840.0000000003274,1.765972,0.06485457300568752,1.09908
2016-05-18,56319.99999999962,1.7772359999999998,0.06280142873540712,1.072448
2016-05-19,-560.0000000000364,1.777124,0.062815650455455,1.07256
2016-05-20,-43479.99999999993,1.7684279999999999,0.06365870705507942,1.081256
2016-05-23,-23599.999999999818,1.7637079999999998,0.06412952710992977,1.085976
2016-05-24,29639.99999999951,1.7696359999999998,0.06356317344357823,1.080048
2016-05-25,7680.000000000291,1.771172,0.06340208630217732,1.078512
2016-05-26,-17239.999999999873,1.7677239999999999,0.0637533008546583,1.08196
2016-05-27,-11119.999999999982,1.7654999999999998,0.06396084961767205,1.084184
2016-05-30,-13240.000000000146,1.7628519999999999,0.06419824239357587,1.086832
2016-05-31,-218560.00000000015,1.71914,0.06851853833893691,1.130544
2016-06-01,7920.000000000073,1.720724,0.0,0.0
2016-06-02,0.0,1.720724,0.0,0.0
2016-06-03,21520.000000000073,1.725028,0.061423976886172287,1.011552
2016-06-06,-37000.00000000018,1.717628,0.06851262322225767,1.129
2016-06-07,13439.99999999969,1.720316,0.0685816326767873,1.131688
2016-06-08,-17599.999999999818,1.7167959999999998,0.06850752215172914,1.128168
2016-06-13,-204440.00000000015,1.6759079999999997,0.06761325800700278,1.08728
2016-06-14,15880.00000000011,1.6790839999999998,0.0,0.0
2016-06-15,0.0,1.6790839999999998,0.0,0.0
2016-06-16,0.0,1.6790839999999998,0.0,0.0
2016-06-17,-16320.000000000437,1.6758199999999999,0.05914716377653926,0.9912
2016-06-20,-9600.0,1.6738999999999997,0.05932970906266803,0.99312
2016-06-21,479.99999999956344,1.6739959999999996,0.0593205718532183,0.993024
2016-06-22,-26879.999999999563,1.6686199999999998,0.05983387469885296,0.9984
2016-06-23,3760.0000000002183,1.6693719999999996,0.0616600733689076,0.982232
2016-06-24,28759.999999999673,1.6751239999999996,0.06057438135923073,0.9684
2016-06-27,-10439.999999999876,1.6730359999999997,0.06171209704991406,0.984744
2016-06-28,3560.0000000000364,1.6737479999999998,0.06202080599946947,0.989776
2016-06-29,-35480.00000000057,1.6666519999999996,0.06278138447618342,0.997944
2016-06-30,-7679.9999999994725,1.6651159999999996,0.0697793547116237,0.968256
2016-07-01,-9440.000000000146,1.6632279999999997,0.06972234714663295,0.966368
2016-07-04,95840.00000000015,1.6823959999999998,0.070295174263372,0.985536
2016-07-05,20919.9999999998,1.6865799999999997,0.07075829192804374,1.143776
2016-07-06,9999.999999999818,1.6885799999999995,0.07080439185587892,1.145776
2016-07-07,13320.000000000346,1.6912439999999997,0.07087535565536375,1.14844
2016-07-08,-20999.999999999818,1.6870439999999998,0.07079601954661528,1.14424
2016-07-11,9559.999999999673,1.6889559999999997,0.07082102790125973,1.146152
2016-07-12,132600.00000000017,1.7154759999999998,0.07132835434596581,1.172672
2016-07-13,13759.999999999854,1.7182279999999996,0.07139653177575969,1.175424
2016-07-14,3240.0000000001455,1.7188759999999996,0.07114984443322266,1.17144
2016-07-15,-5640.0000000001455,1.7177479999999996,0.07086767092728388,1.166776
2016-07-18,-33280.00000000011,1.7110919999999996,0.07072956918739613,1.16012
2016-07-19,-30439.999999999964,1.7050039999999997,0.07062824486042263,1.154032
2016-07-20,-15400.0,1.7019239999999995,0.07057161189336306,1.150952
2016-07-21,40239.99999999996,1.7099719999999996,0.07073098272954179,1.159
2016-07-22,-49479.99999999993,1.7000759999999997,0.07054301101833096,1.149104
2016-07-25,9439.999999999964,1.7019639999999996,0.07058405465685527,1.150992
2016-07-26,82639.99999999978,1.7184919999999995,0.07091491842848266,1.16752
2016-07-27,-135359.99999999985,1.6914199999999995,0.07031261307067437,1.140448
2016-07-28,30800.000000000273,1.6975799999999999,0.060725267734068514,1.03086
2016-07-29,-17220.000000000164,1.6941359999999999,0.06064542634121465,1.027416
2016-08-01,-39419.99999999989,1.6862519999999996,0.06046142569438021,1.019532
2016-08-02,10959.999999999854,1.6884439999999996,0.055298487838506945,0.88502
2016-08-03,-7219.9999999998,1.6869999999999998,0.05536246591582693,0.885144
2016-08-04,-46040.0000000001,1.6777919999999997,0.0705475768152429,0.986368
2016-08-05,14080.000000000291,1.6806079999999999,0.07022829833012814,0.983552
2016-08-08,-80800.0,1.6644479999999997,0.07207521052024456,0.999712
