,每日PnL,净值,资金占用比例,杠杆倍数,换手率
2013-12-27,-6750.0,0.98729,0.08562529753162698,1.0497,0.0
2013-12-30,-1290.0,0.986,0.0848424949290061,1.03851,0.0
2013-12-31,-4410.0,0.98159,0.08429792479548488,1.0266,0.0
2014-01-02,-2730.0,0.97886,0.08431328279835727,1.02357,0.0
2014-01-03,9060.0,0.98792,0.08170408535104058,1.00203,0.0
2014-01-06,11400.0,0.99932,0.07974532682223913,0.99063,0.0
2014-01-07,18180.0,1.0175,0.07754270270270272,0.98301,0.0
2014-01-08,0.0,1.0175,0.07716530712530714,0.97821,0.0
2014-01-09,-10320.0,1.00718,0.07781061975019361,0.97509,0.0
2014-01-10,930.0,1.00811,0.0781129043457559,0.97992,0.0
2014-01-13,16440.0,1.02455,0.07526543360499732,0.96156,0.0
2014-01-14,-8460.0,1.01609,0.07724611008867324,0.9777,0.0
2014-01-15,3300.0,1.01939,0.0657077271701704,0.90924,0.082022
2014-01-16,-6510.0,1.01288,0.0660483966511334,0.90783,0.0
2014-01-17,80.0,1.01296,0.06576419601958616,0.90415,0.0
2014-01-20,-10430.0,1.00253,0.06600999471337517,0.8973,0.0
2014-01-21,-660.0,1.00187,0.06539551039556031,0.88904,0.0614502
2014-01-22,-3510.0,0.99836,0.08074652429985177,1.05683,0.0753798
2014-01-23,2370.0,1.00073,0.08083079352072987,1.06094,0.0
2014-01-24,-1520.0,0.99921,0.08362406300977772,1.099,0.03420900000000001
2014-01-27,-3840.0,0.99537,0.08021358891668424,1.04946,0.0931686
2014-01-28,3890.0,0.99926,0.07992214238536517,1.0517,0.12385610000000001
2014-01-29,-1850.0,0.99741,0.08317402071364835,1.09578,0.0696731
2014-01-30,5680.0,1.00309,0.08375918412106591,1.1118,0.035088200000000014
2014-02-07,5580.0,1.00867,0.08268968047032231,1.10358,0.0
2014-02-10,-15620.0,0.99305,0.08518725139721062,1.11776,0.0
2014-02-11,-400.0,0.99265,0.08296509343676019,1.08619,0.03546690000000001
2014-02-12,-500.0,0.99215,0.08323368442271835,1.08969,0.0
2014-02-13,6020.0,0.99817,0.08071040003205866,1.06181,0.03757740000000001
2014-02-14,10540.0,1.00871,0.08058540115593184,1.07199,0.03591
2014-02-17,-6620.0,1.00209,0.08020746639523396,1.05473,0.0672658
2014-02-18,-4850.0,0.99724,0.0795862580722795,1.04158,0.09084120000000001
2014-02-19,970.0,0.99821,0.07976948738241453,1.04501,0.0
2014-02-20,-12130.0,0.98608,0.07908871491156905,1.02514,0.0
2014-02-21,1360.0,0.98744,0.0691195414404926,0.97502,0.04649760000000001
2014-02-24,6080.0,0.99352,0.07558438682663661,0.98818,0.07740120000000002
2014-02-25,7560.0,1.00108,0.07561153953729972,0.99796,0.035578200000000004
2014-02-26,-4450.0,0.99663,0.07594784423507218,0.99737,0.0
2014-02-27,7980.0,1.00461,0.0745782940643633,0.98843,0.0
2014-02-28,1110.0,1.00572,0.06566380304657361,0.94342,0.043107
2014-03-03,-870.0,1.00485,0.06543016370602578,0.93925,0.0
2014-03-04,-10220.0,0.99463,0.07450921448176709,0.97473,0.0448638
2014-03-05,6760.0,1.00139,0.07513146726050789,0.98797,0.0
2014-03-06,650.0,1.00204,0.07627000918127022,1.00508,0.0339304
2014-03-07,2180.0,1.00422,0.07889366871801,1.04618,0.03307360000000001
2014-03-10,-80.0,1.00414,0.07674646961579064,1.01826,0.0
2014-03-11,1920.0,1.00606,0.06805876389082162,0.97816,0.07930020000000002
2014-03-12,2440.0,1.0085,0.07854199305899852,1.04148,0.0780996
2014-03-13,-500.0,1.008,0.08129265873015873,1.0801,0.0683256
2014-03-14,-6720.0,1.00128,0.08072447267497604,1.06474,0.0
2014-03-17,-20900.0,0.98038,0.08121626308166222,1.05184,0.0695352
2014-03-18,-4280.0,0.9761,0.08170146501383055,1.05404,0.0
2014-03-19,8580.0,0.98468,0.08167140593898527,1.06166,0.0
2014-03-20,5920.0,0.9906,0.08052432868968303,1.05282,0.0
2014-03-21,-2620.0,0.98798,0.07803072936699124,1.01544,0.033163200000000004
2014-03-24,7500.0,0.99548,0.0801561055972998,1.05294,0.0684936
2014-03-25,2180.0,0.99766,0.07916685043000622,1.03968,0.0335888
2014-03-26,800.0,0.99846,0.07903731746890212,1.03868,0.0
2014-03-27,-1460.0,0.997,0.0787480441323972,1.03374,0.0
2014-03-28,7640.0,1.00464,0.06982023411371237,1.00206,0.0460152
2014-03-31,4180.0,1.00882,0.06957118217323209,1.00264,0.0
2014-04-01,2320.0,1.01114,0.0793901932472259,1.05658,0.046753800000000005
2014-04-02,-8980.0,1.00216,0.07979723796599346,1.05368,0.0356664
2014-04-03,-4260.0,0.9979,0.07996673013327989,1.05184,0.035413
2014-04-04,920.0,0.99882,0.0802450892052622,1.05672,0.035994
2014-04-08,7360.0,1.00618,0.08079389373670716,1.07136,0.0
2014-04-09,-5720.0,1.00046,0.08006077204485937,1.05668,0.0
2014-04-10,-4100.0,0.99636,0.07987735356698383,1.05058,0.0
2014-04-11,-3220.0,0.99314,0.07132931912922649,1.012,0.045696
2014-04-14,-6960.0,0.98618,0.08055202904135148,1.04944,0.081306
2014-04-15,5400.0,0.99158,0.08135742955686882,1.06652,0.036509200000000006
2014-04-16,-8640.0,0.98294,0.07199259364762854,1.01092,0.0449112
2014-04-17,2720.0,0.98566,0.08036807824199015,1.04708,0.045050400000000004
2014-04-18,-4260.0,0.9814,0.07842245771347056,1.01834,0.0
2014-04-21,4780.0,0.98618,0.07733598328905474,1.00996,0.0
2014-04-22,-3480.0,0.9827,0.0779558359621451,1.01436,0.06968360000000001
2014-04-23,2820.0,0.98552,0.07781780176962416,1.0155,0.0
2014-04-24,880.0,0.9864,0.0784493106244931,1.02512,0.0351162
2014-04-25,660.0,0.98706,0.07824266002066743,1.02326,0.0
2014-04-28,-19040.0,0.96802,0.07930559285965165,1.01442,0.07042839999999999
2014-04-29,-3500.0,0.96452,0.08167606685190561,1.04226,0.10321780000000001
2014-04-30,140.0,0.96466,0.07084029606286153,0.97624,0.04221
2014-05-05,6840.0,0.9715,0.07054040144107052,0.979,0.0
2014-05-06,6620.0,0.97812,0.07924099292520345,1.02676,0.042075
2014-05-07,-3780.0,0.97434,0.07927027526325513,1.02286,0.0
2014-05-08,7740.0,0.98208,0.07822784294558488,1.018,0.0
2014-05-09,-2760.0,0.97932,0.06882346934607686,0.96286,0.040629
2014-05-12,-2460.0,0.97686,0.0772174108879471,0.99718,0.073347
2014-05-13,-7020.0,0.96984,0.07846345788996123,1.0063,0.035620200000000005
2014-05-14,-1540.0,0.9683,0.07858700815862853,1.00534,0.086433
2014-05-15,700.0,0.969,0.07822167182662539,1.00224,0.035126
2014-05-16,-260.0,0.96874,0.06899271218283544,0.9548,0.0425402
2014-05-19,-11040.0,0.9577,0.07947436566774564,1.00418,0.042021
2014-05-20,-1440.0,0.95626,0.08508690105201513,1.07956,0.1223682
2014-05-21,-8860.0,0.9474,0.08496263457884738,1.06828,0.0347466
2014-05-22,1080.0,0.94848,0.08331266869095817,1.04672,0.08936519999999999
2014-05-23,460.0,0.94894,0.08641262882795542,1.08892,0.037289
2014-05-26,960.0,0.9499,0.07816801768607222,1.06074,0.082973
2014-05-27,-4340.0,0.94556,0.08432399847709295,1.05602,0.082151
2014-05-28,3600.0,0.94916,0.07180981078005816,0.9737,0.04125
2014-05-29,-440.0,0.94872,0.08593388987267056,1.08296,0.077947
2014-05-30,4420.0,0.95314,0.08452924019556415,1.07026,0.0
2014-06-03,-1500.0,0.95164,0.08250178638981127,1.041,0.087514
2014-06-04,7140.0,0.95878,0.08247877511003567,1.0491,0.0
2014-06-05,6320.0,0.9651,0.08274520775049217,1.05962,0.0
2014-06-06,1420.0,0.96652,0.08441708397136118,1.08444,0.036862
2014-06-09,-3720.0,0.9628,0.08280992937266306,1.05762,0.036799000000000005
2014-06-10,-1660.0,0.96114,0.0849362215702187,1.08468,0.036820000000000006
2014-06-11,-2655.0,0.958485,0.07150883947062292,0.979145,0.10304139999999999
2014-06-12,3700.0,0.962185,0.07104616056163836,0.976565,0.0
2014-06-13,2540.0,0.964725,0.07165290626862578,0.987505,0.0
2014-06-16,3365.0,0.96809,0.07148230019936164,0.98859,0.0
2014-06-17,-1290.0,0.9668,0.07891001241208111,1.04896,0.0458074
2014-06-18,-1845.0,0.964955,0.07604494510106691,1.048285,0.023183099999999998
2014-06-19,4000.0,0.968955,0.0747325211181118,0.992935,0.0269595
2014-06-20,975.0,0.96993,0.07727382388419785,1.02796,0.0517965
2014-06-23,-4845.0,0.965085,0.077782630545496,1.028655,0.025347
2014-06-24,850.0,0.965935,0.07809122767059895,1.033915,0.045289300000000005
2014-06-25,-4680.0,0.961255,0.07647424460731024,1.006675,0.0225036
2014-06-26,1955.0,0.96321,0.07950213349113901,1.050075,0.02255715
2014-06-27,-1590.0,0.96162,0.07459781410536387,0.981525,0.025372200000000004
2014-06-30,-2840.0,0.95878,0.07462978994138385,0.979665,0.0
2014-07-01,-1065.0,0.957715,0.07089426395117547,0.96995,0.0435782
2014-07-02,-6185.0,0.95153,0.07297977993337047,0.992035,0.04160660000000001
2014-07-03,-9040.0,0.94249,0.07564181052318858,0.976195,0.0918056
2014-07-04,3145.0,0.945635,0.0738096622904186,0.9971,0.09195250000000002
2014-07-07,430.0,0.946065,0.07177244692489418,0.97002,0.0468265
2014-07-08,-1885.0,0.94418,0.07290315405960729,0.94331,0.06960975
2014-07-09,-2300.0,0.94188,0.07616585976982207,0.98493,0.04462220000000001
2014-07-10,2945.0,0.944825,0.07505871457677349,1.013105,0.0970638
2014-07-11,-2660.0,0.942165,0.07483598944983098,1.007255,0.0254681
2014-07-14,-5.0,0.94216,0.07512046786108517,0.97105,0.0248535
2014-07-15,0.0,0.94216,0.07522830517109622,1.01253,0.04941260000000001
2014-07-16,-1095.0,0.941065,0.07541067832721439,1.013805,0.023709000000000004
2014-07-17,740.0,0.941805,0.07882995949267631,1.019935,0.0473495
2014-07-18,7425.0,0.94923,0.0742498656806043,1.00686,0.0227315
2014-07-21,-1865.0,0.947365,0.07767729439022975,1.011125,0.022248
2014-07-22,5495.0,0.95286,0.07439823268895746,1.01273,0.043523
2014-07-23,-1505.0,0.951355,0.07429592528551383,1.00974,0.06893215000000001
2014-07-24,-635.0,0.95072,0.07779814246045104,1.011775,0.06862
2014-07-25,-4015.0,0.946705,0.08053617547176789,1.0443,0.0767123
2014-07-28,-4550.0,0.942155,0.08130668520572519,1.04975,0.0
2014-07-29,860.0,0.943015,0.07826323017131223,1.00852,0.0506457
2014-07-30,-1615.0,0.9414,0.07417288081580625,0.952305,0.0225015
2014-07-31,50.0,0.94145,0.07630915077805513,0.981175,0.0448931
2014-08-01,-3250.0,0.9382,0.0762723832871456,0.978025,0.0
2014-08-04,1425.0,0.939625,0.07286736730078489,0.9335,0.022323
2014-08-05,4415.0,0.94404,0.0734883585441295,0.991085,0.06958940000000001
2014-08-06,-3885.0,0.940155,0.07307092979349152,0.9814,0.0248745
2014-08-07,-990.0,0.939165,0.07075242369551678,0.94926,0.02121
2014-08-08,-1805.0,0.93736,0.07396960612784843,0.946145,0.0456328
2014-08-11,-2650.0,0.93471,0.07897877416524914,1.010575,0.0438284
2014-08-12,2125.0,0.936835,0.0700198007119717,0.9371,0.0681095
2014-08-13,2455.0,0.93929,0.07458138594044438,1.000765,0.043472800000000006
2014-08-14,-2860.0,0.93643,0.07451315100968572,0.996805,0.0
2014-08-15,-200.0,0.93623,0.08141129850570908,1.04641,0.07315185
2014-08-18,-4940.0,0.93129,0.07817264224892355,0.99742,0.0752325
2014-08-19,-180.0,0.93111,0.07810505740460312,0.99612,0.0269556
2014-08-20,-2730.0,0.92838,0.0798432753829251,1.01617,0.0254744
2014-08-21,1480.0,0.92986,0.08036242014926978,1.02474,0.023267300000000005
2014-08-22,-960.0,0.9289000000000001,0.07840370330498439,0.99726,0.024851400000000003
2014-08-25,3110.0,0.93201,0.07407527816225148,0.98627,0.046337
2014-08-26,3820.0,0.9358299999999999,0.07386416336300398,0.98749,0.0
2014-08-27,-3670.0,0.93216,0.0743712452797803,0.99037,0.0243635
2014-08-28,-385.0,0.931775,0.07420777548227846,0.987785,0.0459375
2014-08-29,-2070.0,0.929705,0.07641380868124836,0.97349,0.02447475
2014-09-01,-755.0,0.9289499999999999,0.07817740459658755,0.99657,0.06769455
2014-09-02,1890.0,0.93084,0.07894246057324568,1.00844,0.026325599999999998
2014-09-03,-260.0,0.93058,0.0784997528423134,1.00259,0.05020050000000001
2014-09-04,-720.0,0.92986,0.07681360634934292,1.02037,0.024594
2014-09-05,3135.0,0.932995,0.07679001495184863,0.98321,0.07484055
2014-09-09,6025.0,0.93902,0.07575323209303317,0.97754,0.07303765000000001
2014-09-10,2005.0,0.941025,0.07604686379214155,0.9838,0.07226415000000001
2014-09-11,8230.0,0.949255,0.07507266224565581,0.97973,0.04787020000000001
2014-09-12,900.0,0.950155,0.07480600533597152,1.01539,0.023427
2014-09-15,-2105.0,0.94805,0.07448958388270661,1.008855,0.022814400000000002
2014-09-16,-2420.0,0.94563,0.07430971944629507,0.96515,0.04812175
2014-09-17,-4245.0,0.941385,0.07590183612443369,1.020755,0.0962901
2014-09-18,1670.0,0.943055,0.07556006807662333,0.97989,0.04734085
2014-09-19,-1545.0,0.94151,0.0718553706280337,0.966465,0.0710529
2014-09-22,2525.0,0.944035,0.07041031317694789,0.91404,0.022335
2014-09-23,6360.0,0.950395,0.07047690697025974,0.95687,0.046703100000000004
2014-09-24,-1850.0,0.948545,0.07099526116314989,0.92696,0.046098200000000006
2014-09-25,800.0,0.949345,0.0713686805112999,0.93345,0.025399500000000002
2014-09-26,-1280.0,0.948065,0.07243037133529875,0.94551,0.0
2014-09-29,-8815.0,0.93925,0.07065163694437052,0.913365,0.025057200000000005
2014-09-30,3445.0,0.942695,0.07350627721585455,0.955,0.06970040000000001
2014-10-08,-1255.0,0.94144,0.07046731602651257,0.947725,0.046557
2014-10-09,2040.0,0.94348,0.07061617628354604,0.951785,0.0231364
2014-10-10,3900.0,0.94738,0.06964238214866264,0.94254,0.020545350000000004
2014-10-13,2845.0,0.950225,0.07019079691651978,0.952815,0.04398660000000001
2014-10-14,-3420.0,0.946805,0.07072084536942666,0.956555,0.024628800000000003
2014-10-15,-6390.0,0.940415,0.07133983400945328,0.958415,0.0243495
2014-10-16,1365.0,0.94178,0.06904170825458175,0.89323,0.0880414
2014-10-17,3730.0,0.94551,0.06779156222567716,0.91568,0.0700598
2014-10-20,-6570.0,0.93894,0.06909419132212923,0.92679,0.0456232
2014-10-21,-3725.0,0.935215,0.06897232187251061,0.921485,0.046229400000000004
2014-10-22,4855.0,0.94007,0.06819800653142852,0.87907,0.0233865
2014-10-23,-7370.0,0.9327,0.07050434223222903,0.93942,0.043998600000000006
2014-10-24,-830.0,0.93187,0.07373743118675354,0.94341,0.0696648
2014-10-27,-2250.0,0.92962,0.07433661065811838,0.94984,0.023100000000000002
2014-10-28,6555.0,0.936175,0.07281197425694982,0.936025,0.023068500000000002
2014-10-29,1515.0,0.93769,0.07305996651345328,0.97868,0.0495322
2014-10-30,-1895.0,0.935795,0.07334378790226492,0.942425,0.024232200000000002
2014-10-31,1525.0,0.93732,0.07283478427858149,0.93725,0.0
2014-11-03,1950.0,0.93927,0.07150318864650207,0.95944,0.0476718
2014-11-04,595.0,0.939865,0.07087182733690477,0.914885,0.0236985
2014-11-05,-3895.0,0.93597,0.07083165058709147,0.94709,0.023325
2014-11-06,3025.0,0.938995,0.07266604188520707,0.939615,0.020459
2014-11-07,-1940.0,0.937055,0.07332125648974713,0.981515,0.0224486
2014-11-10,4670.0,0.941725,0.0735025086941517,0.988845,0.0
2014-11-11,-2320.0,0.939405,0.0723658592406896,0.971155,0.024346700000000006
2014-11-12,2095.0,0.9415,0.07458587360594796,1.00318,0.023096500000000002
2014-11-13,3085.0,0.944585,0.07245070586553884,0.977655,0.023116100000000007
2014-11-14,-670.0,0.943915,0.0747065148874634,1.00738,0.02351055
2014-11-17,3630.0,0.947545,0.07366563065606382,0.96035,0.023628
2014-11-18,7180.0,0.954725,0.07073869438843648,0.9648,0.047963700000000005
2014-11-19,3810.0,0.958535,0.07175377007621005,0.98255,0.046516400000000006
2014-11-20,3630.0,0.962165,0.07298613023753724,1.00321,0.0252903
2014-11-21,-1205.0,0.96096,0.07306490384615386,1.003035,0.0
2014-11-24,-1905.0,0.959055,0.07330528488981342,1.00434,0.0238154
2014-11-25,1950.0,0.961005,0.0722846395180046,0.99237,0.0477428
2014-11-26,2910.0,0.963915,0.07135380194311738,0.9465,0.06800100000000002
2014-11-27,5930.0,0.969845,0.07403152050069857,0.98913,0.022524600000000002
2014-11-28,3050.0,0.972895,0.07318703457207613,1.01719,0.0226365
2014-12-01,-2985.0,0.96991,0.07154699920611192,0.991345,0.0191919
2014-12-02,-1675.0,0.968235,0.06059169519796331,0.8381,0.0111132
2014-12-03,-5920.0,0.962315,0.07154736235016601,0.94783,0.03434490000000001
2014-12-04,-4610.0,0.957705,0.07376895808208166,1.00927,0.023662100000000002
2014-12-05,7005.0,0.96471,0.07301546578764603,0.970225,0.0474352
2014-12-08,17350.0,0.98206,0.07151360405677862,1.003295,0.0240864
2014-12-09,-1380.0,0.98068,0.07140866541583392,1.000415,0.0
2014-12-10,-2180.0,0.9785,0.07216581502299438,1.008775,0.025309200000000004
2014-12-11,520.0,0.97902,0.07052721088435375,0.952365,0.04735210000000001
2014-12-12,-7345.0,0.971675,0.07184799444258624,0.96237,0.0
2014-12-15,-375.0,0.9713,0.060532739627303614,0.839935,0.0356701
2014-12-16,8640.0,0.97994,0.0743464906014654,1.00523,0.032300550000000004
2014-12-17,1090.0,0.98103,0.07403382159566986,1.00202,0.0
2014-12-18,-1400.0,0.97963,0.07237753029204905,0.97736,0.025424000000000002
2014-12-19,910.0,0.98054,0.06163991270116467,0.82792,0.0359401
2014-12-22,-6800.0,0.97374,0.07243494156551031,0.97224,0.0358904
2014-12-23,-680.0,0.97306,0.06936992580108113,0.92953,0.04648770000000001
2014-12-24,-3220.0,0.96984,0.07162470098160523,0.99235,0.023196
2014-12-25,-4500.0,0.96534,0.07067219839641993,0.97461,0.023783200000000004
2014-12-26,-3990.0,0.96135,0.07013990742185468,0.9275,0.023381
2014-12-29,1500.0,0.96285,0.07090616399231449,0.939,0.0
2014-12-30,-460.0,0.96239,0.07617473165764399,1.00924,0.04609640000000001
2014-12-31,10250.0,0.97264,0.07398842326040468,0.98923,0.023121
2015-01-05,890.0,0.97353,0.07326338171396876,0.98073,0.022039500000000004
2015-01-06,7090.0,0.98062,0.07175021924904652,0.96621,0.0229579
2015-01-07,-580.0,0.98004,0.07089945308354761,0.95449,0.0
2015-01-08,-3700.0,0.97634,0.06927330643013704,0.92849,0.023289000000000004
2015-01-09,3620.0,0.97996,0.06887903587901546,0.92641,0.023541000000000003
2015-01-12,5470.0,0.98543,0.06751144170565135,0.91244,0.0
2015-01-13,1780.0,0.98721,0.0660880663688577,0.93204,0.0441596
2015-01-14,6980.0,0.99419,0.06526217322644566,0.9269,0.0
2015-01-15,8490.0,1.00268,0.06566112817648702,0.94053,0.0
2015-01-16,-60.0,1.00262,0.0655421794897369,0.93877,0.0
2015-01-19,10610.0,1.01323,0.06495879514029393,0.94026,0.0
2015-01-20,-2240.0,1.01099,0.06448095431210993,0.93128,0.0
2015-01-21,1890.0,1.01288,0.06419546244372483,0.92889,0.0
2015-01-22,-330.0,1.01255,0.06445212582094711,0.9323,0.0
2015-01-23,-2990.0,1.00956,0.06425264471651017,0.92667,0.0
2015-01-26,-900.0,1.00866,0.06490264311066168,0.93521,0.0221368
2015-01-27,3330.0,1.01199,0.06558483779483988,0.94816,0.0235214
2015-01-28,-830.0,1.01116,0.06610595751414217,0.95491,0.0
2015-01-29,1570.0,1.01273,0.06642787317448877,0.96105,0.022938300000000002
2015-01-30,-770.0,1.01196,0.06961816672595755,1.00644,0.023114000000000003
2015-02-02,4220.0,1.01618,0.06920230667795076,1.0046,0.022743000000000003
2015-02-03,-2480.0,1.0137,0.06885508533096578,0.99712,0.047653200000000014
2015-02-04,-3180.0,1.01052,0.06676364643945693,0.9638,0.022211000000000005
2015-02-05,-1600.0,1.00892,0.06875262657098681,0.95287,0.0221415
2015-02-06,5190.0,1.01411,0.0707634280304898,1.02517,0.0486563
2015-02-09,70.0,1.01418,0.06907965055512828,0.96176,0.07389640000000001
2015-02-10,2480.0,1.01666,0.0700573446383255,0.97875,0.025493300000000003
2015-02-11,1880.0,1.01854,0.07002542855459777,0.97991,0.048482000000000004
2015-02-12,330.0,1.01887,0.06896149655991442,0.96484,0.047329800000000005
2015-02-13,5690.0,1.02456,0.06955590692589991,1.01806,0.024276300000000004
2015-02-16,-2120.0,1.02244,0.07015198935878879,1.02466,0.0
2015-02-17,-2650.0,1.01979,0.0704031222114357,0.98602,0.025125900000000003
2015-02-25,4530.0,1.02432,0.06962960793502032,1.0189,0.0487947
2015-02-26,2510.0,1.02683,0.06988858915302437,0.98641,0.0480978
2015-02-27,-1370.0,1.02546,0.0695358180718897,0.98026,0.024385200000000003
2015-03-02,2000.0,1.02746,0.0679068771533685,0.95888,0.022365000000000003
2015-03-03,330.0,1.02779,0.06743936018058165,0.95335,0.0
2015-03-04,-3640.0,1.02415,0.06639232534296735,0.93441,0.025582200000000003
2015-03-05,-2690.0,1.02146,0.06435866309008674,0.90254,0.04540620000000001
2015-03-06,1840.0,1.0233,0.06759728329913027,0.95189,0.09081170000000001
2015-03-09,1290.0,1.02459,0.06790286846445896,0.95728,0.049873600000000004
2015-03-10,1770.0,1.02636,0.06906942982968939,0.97703,0.04764620000000001
2015-03-11,-6310.0,1.02005,0.06948600558796139,0.97626,0.0
2015-03-12,560.0,1.02061,0.07016578320808145,0.98627,0.0485555
2015-03-13,1920.0,1.02253,0.07121991530810834,1.04035,0.07035540000000001
2015-03-16,-980.0,1.02155,0.07058655963976311,1.03011,0.04754400000000001
2015-03-17,820.0,1.02237,0.06783512818255623,0.95488,0.0475563
2015-03-18,4080.0,1.02645,0.06863539383311414,0.97074,0.023121000000000003
2015-03-19,8940.0,1.03539,0.06838949574556448,0.97574,0.04754540000000001
2015-03-20,4710.0,1.0401,0.06896394577444477,0.98882,0.023622900000000002
2015-03-23,-1850.0,1.03825,0.07094620756079943,1.01517,0.0
2015-03-24,-12310.0,1.02594,0.07229867243698462,1.05963,0.0233335
2015-03-25,4190.0,1.03013,0.06951976934949959,0.98612,0.025108
2015-03-26,-1040.0,1.02909,0.06973053863121788,0.9878,0.0
2015-03-27,5530.0,1.03462,0.0680531016218515,0.96923,0.04775120000000001
2015-03-30,7990.0,1.04261,0.06593970899953003,0.94602,0.022654800000000003
2015-03-31,4590.0,1.0472,0.0652458938120703,0.94025,0.043493800000000006
2015-04-01,4980.0,1.05218,0.06554895550191032,0.94929,0.044195200000000004
2015-04-02,11370.0,1.06355,0.06483832447933807,0.94864,0.0
2015-04-03,-1870.0,1.06168,0.06570444955165398,0.96003,0.021917000000000002
2015-04-07,3360.0,1.06504,0.06777454367911065,1.03118,0.0250005
2015-04-08,-1160.0,1.06388,0.06670921532503667,0.97778,0.045909
2015-04-09,-810.0,1.06307,0.06626732012002973,0.97124,0.024054100000000002
2015-04-10,-4780.0,1.05829,0.06602443564618393,0.9629,0.0
2015-04-13,-2400.0,1.05589,0.06715510138366687,0.97682,0.0
2015-04-14,11840.0,1.06773,0.06692328584941885,0.9846,0.0236838
2015-04-15,-1730.0,1.066,0.06705750469043152,1.02119,0.023177
2015-04-16,-3240.0,1.06276,0.06844094621551433,1.03909,0.0
2015-04-17,200.0,1.06296,0.06809353127116732,1.03401,0.023898000000000003
2015-04-20,-4010.0,1.05895,0.06815373719250202,1.03102,0.0
2015-04-21,7660.0,1.06661,0.06563898707118816,1.00016,0.025305000000000005
2015-04-22,3290.0,1.0699,0.0663092812412375,1.01349,0.0
2015-04-23,3880.0,1.07378,0.06586237404310008,1.01031,0.0
2015-04-24,870.0,1.07465,0.06699911599125297,1.02858,0.0
2015-04-27,5350.0,1.08,0.06602925925925926,0.97818,0.0704843
2015-04-28,-670.0,1.07933,0.06595563914650755,0.97617,0.0
2015-04-29,2365.0,1.081695,0.06467613329080749,0.959255,0.022806
2015-04-30,3385.0,1.08508,0.06544310096951376,0.9731,0.0
2015-05-04,235.0,1.085315,0.06650239792134081,0.988215,0.0
2015-05-05,-3670.0,1.081645,0.06640445802458293,0.983215,0.04754610000000001
2015-05-06,-12330.0,1.069315,0.06774369573044427,0.992005,0.048237
2015-05-07,-2090.0,1.067225,0.06607336784651785,0.965345,0.06837320000000001
2015-05-08,-1910.0,1.065315,0.06526750303900723,0.951435,0.04760140000000001
2015-05-11,1995.0,1.06731,0.06605906437679775,0.96505,0.047810700000000005
2015-05-12,2545.0,1.069855,0.06428735669787028,0.982545,0.025356
2015-05-13,-5185.0,1.06467,0.06454422497111781,0.98169,0.0
2015-05-14,-6975.0,1.057695,0.06599440292333802,0.956485,0.024618599999999997
2015-05-15,3875.0,1.06157,0.0643581676196577,0.97601,0.046332
2015-05-18,800.0,1.06237,0.06386560237958527,0.96927,0.0223986
2015-05-19,-5325.0,1.057045,0.06365126366427162,0.961175,0.0219884
2015-05-20,-5450.0,1.051595,0.06376946448014684,0.957995,0.044653700000000004
2015-05-21,35.0,1.05163,0.06459039776347196,0.97036,0.0
2015-05-22,-1290.0,1.05034,0.06422520326751338,0.96369,0.023578800000000004
2015-05-25,1545.0,1.051885,0.06659786953897051,0.96089,0.02242425
2015-05-26,1170.0,1.053055,0.06626586455598237,0.99688,0.048966600000000006
2015-05-27,-900.0,1.052155,0.06763784803569818,1.01665,0.025007500000000002
2015-05-28,1680.0,1.053835,0.06897806582624415,0.99645,0.024528
2015-05-29,2660.0,1.056495,0.06917713761068439,1.00119,0.0
2015-06-01,-1210.0,1.055285,0.07065124587196824,1.02296,0.022058400000000002
2015-06-02,-1840.0,1.053445,0.07035687672351192,1.01673,0.024468500000000004
2015-06-03,-340.0,1.053105,0.06798894697109976,1.02285,0.024497
2015-06-04,-3670.0,1.049435,0.0686269278230667,1.02885,0.0235515
2015-06-05,1210.0,1.050645,0.0663179285105816,0.99538,0.048927200000000004
2015-06-08,-2280.0,1.048365,0.0651260772727056,0.97537,0.0458423
2015-06-09,-2690.0,1.045675,0.06577359122098167,0.98254,0.023427600000000003
2015-06-10,8280.0,1.053955,0.0657476837246372,0.98993,0.0234815
2015-06-11,4510.0,1.058465,0.06535643597095796,0.98825,0.06674290000000001
2015-06-12,-1855.0,1.05661,0.06303020982197784,0.951405,0.022901900000000003
2015-06-15,6390.0,1.063,0.06473748824082784,0.983085,0.04441010000000001
2015-06-16,-335.0,1.062665,0.06406261615843187,0.97253,0.0
2015-06-17,-6655.0,1.05601,0.06343126485544645,0.956915,0.0
2015-06-18,1305.0,1.057315,0.06488794730047337,0.941,0.0235074
2015-06-19,-1750.0,1.055565,0.06626110187435166,0.95997,0.023956800000000004
2015-06-23,-1905.0,1.05366,0.06548787085017939,0.946085,0.023830800000000003
2015-06-24,8800.0,1.06246,0.065474606102818,0.954245,0.0
2015-06-25,2140.0,1.0646,0.06440479992485441,0.941305,0.0
2015-06-26,3515.0,1.068115,0.06436479218061728,0.9439,0.0
2015-06-29,-6205.0,1.06191,0.06571823412530253,0.996955,0.04807640000000001
2015-06-30,3910.0,1.06582,0.06328624908521138,0.927025,0.048074
2015-07-01,-5080.0,1.06074,0.06473127250787186,0.943115,0.0470351
2015-07-02,-2210.0,1.05853,0.06519139750408585,0.985815,0.047433699999999995
2015-07-03,-6305.0,1.052225,0.06496367221839436,0.97652,0.024307500000000003
